Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:	PHA Direct In
High Voltage:	0
Conversion Gain:	1024
Coarse Gain:	1
Fine Gain:	1.00
Upper Discriminator:	1048
Lower Discriminator:	14
Calibration Coefficients:Elapsed Real Time:	10.0
Elapsed Live Time:	9.9
Start Time:	June 02, 2021, 01:24:37
End Time:	June 02, 2021, 01:24:48
ROIs:
ROI:	Low	High	Gross	Net	FWHM	Centroid


Channel Data:
Channel	Energy	Counts
0		0
1		0
2		0
3		0
4		2
5		36
6		68
7		62
8		48
9		36
10		23
11		24
12		31
13		33
14		27
15		29
16		28
17		31
18		39
19		34
20		40
21		56
22		49
23		55
24		56
25		48
26		47
27		48
28		38
29		51
30		43
31		33
32		40
33		43
34		32
35		26
36		43
37		48
38		43
39		53
40		38
41		40
42		36
43		38
44		37
45		39
46		38
47		39
48		36
49		37
50		35
51		37
52		32
53		44
54		35
55		42
56		38
57		51
58		44
59		46
60		49
61		57
62		44
63		45
64		47
65		44
66		53
67		48
68		43
69		47
70		41
71		45
72		40
73		32
74		43
75		38
76		40
77		42
78		35
79		40
80		42
81		36
82		43
83		45
84		47
85		47
86		37
87		41
88		38
89		46
90		38
91		36
92		37
93		32
94		37
95		38
96		46
97		38
98		40
99		43
100		38
101		37
102		33
103		45
104		28
105		41
106		31
107		31
108		32
109		20
110		30
111		37
112		35
113		38
114		31
115		31
116		34
117		32
118		30
119		28
120		30
121		19
122		36
123		23
124		30
125		34
126		32
127		35
128		21
129		25
130		27
131		26
132		20
133		32
134		32
135		25
136		22
137		25
138		24
139		25
140		31
141		31
142		24
143		30
144		24
145		34
146		23
147		23
148		25
149		27
150		21
151		35
152		29
153		16
154		14
155		18
156		20
157		12
158		13
159		15
160		15
161		15
162		9
163		13
164		10
165		6
166		10
167		5
168		6
169		10
170		5
171		4
172		4
173		7
174		4
175		3
176		7
177		9
178		4
179		9
180		6
181		5
182		3
183		5
184		4
185		5
186		3
187		3
188		6
189		6
190		3
191		2
192		1
193		5
194		0
195		2
196		4
197		4
198		5
199		5
200		7
201		6
202		6
203		8
204		15
205		19
206		28
207		42
208		35
209		58
210		75
211		90
212		95
213		91
214		128
215		134
216		150
217		146
218		150
219		159
220		146
221		144
222		128
223		129
224		112
225		120
226		78
227		98
228		83
229		59
230		44
231		36
232		19
233		23
234		14
235		22
236		10
237		3
238		3
239		8
240		1
241		2
242		1
243		1
244		1
245		3
246		1
247		3
248		0
249		0
250		0
251		0
252		0
253		0
254		1
255		0
256		0
257		0
258		0
259		2
260		0
261		1
262		0
263		2
264		0
265		0
266		0
267		1
268		1
269		1
270		0
271		0
272		1
273		0
274		0
275		0
276		1
277		1
278		0
279		0
280		1
281		1
282		1
283		1
284		0
285		3
286		0
287		0
288		0
289		1
290		2
291		0
292		0
293		0
294		1
295		0
296		1
297		1
298		0
299		0
300		0
301		1
302		0
303		0
304		1
305		0
306		1
307		0
308		1
309		0
310		2
311		1
312		0
313		0
314		0
315		1
316		0
317		0
318		0
319		0
320		1
321		1
322		1
323		0
324		0
325		0
326		0
327		0
328		1
329		0
330		2
331		1
332		0
333		0
334		0
335		0
336		0
337		0
338		0
339		0
340		0
341		1
342		0
343		0
344		0
345		1
346		0
347		0
348		0
349		0
350		0
351		0
352		0
353		1
354		1
355		0
356		1
357		1
358		0
359		0
360		0
361		0
362		1
363		0
364		0
365		0
366		0
367		0
368		1
369		0
370		1
371		0
372		0
373		1
374		0
375		0
376		1
377		0
378		1
379		0
380		0
381		0
382		0
383		1
384		0
385		0
386		0
387		0
388		1
389		0
390		1
391		1
392		0
393		0
394		0
395		0
396		0
397		0
398		1
399		0
400		0
401		0
402		0
403		0
404		0
405		1
406		0
407		0
408		1
409		0
410		0
411		0
412		0
413		0
414		1
415		1
416		0
417		0
418		0
419		1
420		0
421		0
422		0
423		0
424		0
425		1
426		0
427		0
428		0
429		0
430		1
431		1
432		0
433		0
434		0
435		1
436		1
437		0
438		0
439		0
440		0
441		0
442		0
443		0
444		0
445		0
446		0
447		0
448		0
449		0
450		1
451		0
452		1
453		0
454		0
455		0
456		1
457		1
458		0
459		0
460		0
461		0
462		0
463		0
464		0
465		0
466		0
467		0
468		0
469		1
470		0
